udi,product_id,air_temperature_[k],process_temperature_[k],rotational_speed_[rpm],torque_[nm],tool_wear_[min],machine_failure,twf,hdf,pwf,osf,rnf,temp_diff,power,wear_torque,norm_wear,type_L,type_M
4340,L51519,301.7,309.9,1524,46.6,104,0,0,0,0,0,0,8.199999999999989,71018.40000000001,4846.400000000001,0.43333333333333335,True,False
4341,M19200,301.7,309.9,1533,40.9,106,0,0,0,0,0,0,8.199999999999989,62699.7,4335.4,0.424,False,True
4342,L51521,301.7,309.8,1398,46.0,109,0,0,0,0,0,0,8.100000000000023,64308.0,5014.0,0.45416666666666666,True,False
4343,M19202,301.7,309.8,1284,68.2,111,1,0,1,1,0,0,8.100000000000023,87568.8,7570.200000000001,0.444,False,True
4344,L51523,301.7,309.8,1491,39.3,114,0,0,0,0,0,0,8.100000000000023,58596.299999999996,4480.2,0.475,True,False
4345,H33758,301.8,309.9,1418,51.3,116,0,0,0,0,0,0,8.099999999999966,72743.4,5950.799999999999,0.4461538461538462,False,False
4346,M19205,301.8,309.8,1546,39.8,121,0,0,0,0,0,0,8.0,61530.799999999996,4815.799999999999,0.484,False,True
4347,L51526,301.8,309.7,1598,30.4,124,0,0,0,0,0,0,7.899999999999977,48579.2,3769.6,0.5166666666666667,True,False
4348,H33761,301.9,309.8,1724,27.5,126,0,0,0,0,0,0,7.900000000000034,47410.0,3465.0,0.4846153846153846,False,False
4349,L51528,301.9,309.8,1507,44.7,131,0,0,0,0,0,0,7.900000000000034,67362.90000000001,5855.700000000001,0.5458333333333333,True,False
4350,L51529,301.9,309.7,1595,31.4,133,0,0,0,0,0,0,7.800000000000011,50083.0,4176.2,0.5541666666666667,True,False
4351,M19210,301.9,309.7,1568,37.5,135,0,0,0,0,0,0,7.800000000000011,58800.0,5062.5,0.54,False,True
4352,L51531,301.8,309.6,1432,43.7,138,0,0,0,0,0,0,7.800000000000011,62578.4,6030.6,0.575,True,False
4353,L51532,301.9,309.7,1424,42.8,140,0,0,0,0,0,0,7.800000000000011,60947.2,5992.0,0.5833333333333334,True,False
4354,M19213,302.0,309.7,1386,62.7,142,1,0,0,1,0,0,7.699999999999989,86902.2,8903.4,0.568,False,True
4355,L51534,302.0,309.8,1456,58.1,145,0,0,0,0,0,0,7.800000000000011,84593.6,8424.5,0.6041666666666666,True,False
4356,H33769,302.0,309.8,1280,57.3,147,1,0,1,0,0,0,7.800000000000011,73344.0,8423.1,0.5653846153846154,False,False
4357,L51536,302.0,309.8,1649,31.0,152,0,0,0,0,0,0,7.800000000000011,51119.0,4712.0,0.6333333333333333,True,False
4358,L51537,302.0,309.9,1407,52.8,154,0,0,0,0,0,0,7.899999999999977,74289.59999999999,8131.2,0.6416666666666667,True,False
4359,H33772,302.0,309.9,1606,34.5,156,0,0,0,0,0,0,7.899999999999977,55407.0,5382.0,0.6,False,False
4360,M19219,302.1,310.0,1531,38.0,161,0,0,0,0,0,0,7.899999999999977,58178.0,6118.0,0.644,False,True
4361,L51540,302.1,310.1,1543,35.8,164,0,0,0,0,0,0,8.0,55239.399999999994,5871.2,0.6833333333333333,True,False
4362,M19221,302.1,310.1,1379,48.2,166,1,0,1,0,0,0,8.0,66467.8,8001.200000000001,0.664,False,True
4363,L51542,302.1,310.1,1447,46.6,169,0,0,0,0,0,0,8.0,67430.2,7875.400000000001,0.7041666666666667,True,False
4364,H33777,302.1,310.1,1844,24.6,171,0,0,0,0,0,0,8.0,45362.4,4206.6,0.6576923076923077,False,False
4365,H33778,302.1,310.1,1615,29.9,176,0,0,0,0,0,0,8.0,48288.5,5262.4,0.676923076923077,False,False
4366,L51545,302.0,310.0,1449,48.8,181,0,0,0,0,0,0,8.0,70711.2,8832.8,0.7541666666666667,True,False
4367,L51546,302.0,309.9,1388,51.4,183,0,0,0,0,0,0,7.899999999999977,71343.2,9406.199999999999,0.7625,True,False
4368,H33781,302.0,309.9,1447,42.8,185,0,0,0,0,0,0,7.899999999999977,61931.6,7917.999999999999,0.7115384615384616,False,False
4369,L51548,302.0,310.0,1664,28.6,190,0,0,0,0,0,0,8.0,47590.4,5434.0,0.7916666666666666,True,False
4370,H33783,302.0,309.9,1735,27.2,192,0,0,0,0,0,0,7.899999999999977,47192.0,5222.4,0.7384615384615385,False,False
4371,L51550,302.0,309.9,1308,57.6,197,1,0,1,0,1,0,7.899999999999977,75340.8,11347.2,0.8208333333333333,True,False
4372,L51551,302.0,309.8,1480,40.0,199,0,0,0,0,0,0,7.800000000000011,59200.0,7960.0,0.8291666666666667,True,False
4373,M19232,301.9,309.6,1439,41.7,201,0,0,0,0,0,0,7.7000000000000455,60006.3,8381.7,0.804,False,True
4374,M19233,301.9,309.7,1533,35.9,204,0,0,0,0,0,0,7.800000000000011,55034.7,7323.599999999999,0.816,False,True
4375,L51554,302.0,309.7,1551,34.8,207,0,0,0,0,0,0,7.699999999999989,53974.799999999996,7203.599999999999,0.8625,True,False
4376,L51555,302.0,309.7,1414,36.3,209,0,0,0,0,0,0,7.699999999999989,51328.2,7586.7,0.8708333333333333,True,False
4377,M19236,301.9,309.6,1551,34.6,211,0,0,0,0,0,0,7.7000000000000455,53664.600000000006,7300.6,0.844,False,True
4378,M19237,301.8,309.6,1436,49.0,214,0,0,0,0,0,0,7.800000000000011,70364.0,10486.0,0.856,False,True
4379,M19238,301.9,309.6,1385,45.8,217,0,0,0,0,0,0,7.7000000000000455,63432.99999999999,9938.599999999999,0.868,False,True
4380,M19239,301.8,309.5,1732,30.1,220,0,0,0,0,0,0,7.699999999999989,52133.200000000004,6622.0,0.88,False,True
4381,L51560,301.9,309.6,1410,49.0,223,0,0,0,0,0,0,7.7000000000000455,69090.0,10927.0,0.9291666666666667,True,False
4382,L51561,301.9,309.6,1446,43.2,225,0,0,0,0,0,0,7.7000000000000455,62467.200000000004,9720.0,0.9375,True,False
4383,L51562,301.8,309.5,1525,39.6,227,0,0,0,0,0,0,7.699999999999989,60390.0,8989.2,0.9458333333333333,True,False
4384,L51563,301.7,309.5,1298,65.5,229,1,0,1,0,1,0,7.800000000000011,85019.0,14999.5,0.9541666666666667,True,False
4385,L51564,301.8,309.6,1443,42.7,231,0,0,0,0,0,0,7.800000000000011,61616.100000000006,9863.7,0.9625,True,False
4386,L51565,301.8,309.7,1442,45.3,233,1,1,0,0,0,0,7.899999999999977,65322.6,10554.9,0.9708333333333333,True,False
4387,L51566,301.9,309.7,1719,31.9,0,0,0,0,0,0,0,7.800000000000011,54836.1,0.0,0.0,True,False
4388,L51567,302.0,309.8,1532,39.4,2,0,0,0,0,0,0,7.800000000000011,60360.799999999996,78.8,0.008333333333333333,True,False
4389,L51568,302.0,309.8,1701,27.2,4,0,0,0,0,0,0,7.800000000000011,46267.2,108.8,0.016666666666666666,True,False
4390,M19249,302.1,310.0,1355,45.1,6,1,0,1,0,0,0,7.899999999999977,61110.5,270.6,0.024,False,True
4391,M19250,302.2,310.1,1421,45.4,9,0,0,0,0,0,0,7.900000000000034,64513.4,408.59999999999997,0.036,False,True
4392,M19251,302.2,310.1,1368,51.6,12,1,0,1,0,0,0,7.900000000000034,70588.8,619.2,0.048,False,True
4393,L51572,302.2,310.1,1458,45.1,15,0,0,0,0,0,0,7.900000000000034,65755.8,676.5,0.0625,True,False
4394,M19253,302.2,310.1,1572,34.6,17,0,0,0,0,0,0,7.900000000000034,54391.200000000004,588.2,0.068,False,True
4395,L51574,302.2,310.0,1483,48.7,20,0,0,0,0,0,0,7.800000000000011,72222.1,974.0,0.08333333333333333,True,False
4396,L51575,302.3,310.1,1513,40.4,22,0,0,0,0,0,0,7.800000000000011,61125.2,888.8,0.09166666666666666,True,False
4397,H33810,302.3,310.1,1383,42.9,24,0,0,0,0,0,0,7.800000000000011,59330.7,1029.6,0.09230769230769231,False,False
4398,L51577,302.4,310.2,1539,37.7,29,0,0,0,0,0,0,7.800000000000011,58020.3,1093.3000000000002,0.12083333333333333,True,False
4399,M19258,302.3,310.1,1563,37.8,31,0,0,0,0,0,0,7.800000000000011,59081.399999999994,1171.8,0.124,False,True
4400,L51579,302.3,310.1,1653,29.7,34,0,0,0,0,0,0,7.800000000000011,49094.1,1009.8,0.14166666666666666,True,False
4401,L51580,302.3,310.1,1353,50.9,36,1,0,1,0,0,0,7.800000000000011,68867.7,1832.3999999999999,0.15,True,False
4402,H33815,302.2,310.0,1468,43.6,38,0,0,0,0,0,0,7.800000000000011,64004.8,1656.8,0.14615384615384616,False,False
4403,H33816,302.3,310.2,1506,33.8,43,0,0,0,0,0,0,7.899999999999977,50902.799999999996,1453.3999999999999,0.16538461538461538,False,False
4404,L51583,302.3,310.1,1388,49.9,48,0,0,0,0,0,0,7.800000000000011,69261.2,2395.2,0.2,True,False
4405,M19264,302.4,310.2,1485,45.9,50,0,0,0,0,0,0,7.800000000000011,68161.5,2295.0,0.2,False,True
4406,L51585,302.4,310.2,1331,45.5,53,1,0,1,0,0,0,7.800000000000011,60560.5,2411.5,0.22083333333333333,True,False
4407,L51586,302.5,310.3,1326,58.5,55,1,0,1,0,0,0,7.800000000000011,77571.0,3217.5,0.22916666666666666,True,False
4408,L51587,302.3,310.2,1394,55.4,57,0,0,0,0,0,0,7.899999999999977,77227.59999999999,3157.7999999999997,0.2375,True,False
4409,L51588,302.4,310.1,2009,18.9,59,0,0,0,0,0,0,7.7000000000000455,37970.1,1115.1,0.24583333333333332,True,False
4410,M19269,302.4,310.1,1358,54.6,61,1,0,1,0,0,0,7.7000000000000455,74146.8,3330.6,0.244,False,True
4411,L51590,302.5,310.2,1586,32.2,64,0,0,0,0,0,0,7.699999999999989,51069.200000000004,2060.8,0.26666666666666666,True,False
4412,L51591,302.5,310.3,1688,31.6,66,0,0,0,0,0,0,7.800000000000011,53340.8,2085.6,0.275,True,False
4413,L51592,302.6,310.5,1450,43.2,68,0,0,0,0,0,0,7.899999999999977,62640.00000000001,2937.6000000000004,0.2833333333333333,True,False
4414,M19273,302.7,310.5,1398,47.3,70,0,0,0,0,0,0,7.800000000000011,66125.4,3311.0,0.28,False,True
4415,L51594,302.7,310.5,1520,39.3,73,0,0,0,0,0,0,7.800000000000011,59735.99999999999,2868.8999999999996,0.30416666666666664,True,False
4416,L51595,302.6,310.4,1514,42.7,75,0,0,0,0,0,0,7.7999999999999545,64647.8,3202.5,0.3125,True,False
4417,M19276,302.6,310.4,1532,36.1,77,0,0,0,0,0,0,7.7999999999999545,55305.200000000004,2779.7000000000003,0.308,False,True
4418,L51597,302.6,310.4,1365,66.8,80,1,0,1,1,0,0,7.7999999999999545,91182.0,5344.0,0.3333333333333333,True,False
4419,L51598,302.6,310.3,1642,33.2,82,0,0,0,0,0,0,7.699999999999989,54514.4,2722.4,0.3416666666666667,True,False
4420,M19279,302.6,310.2,2676,10.8,84,1,0,0,1,0,0,7.599999999999966,28900.800000000003,907.2,0.336,False,True
4421,H33834,302.6,310.2,1873,21.3,87,0,0,0,0,0,0,7.599999999999966,39894.9,1853.1000000000001,0.3346153846153846,False,False
4422,L51601,302.6,310.2,1325,62.4,92,1,0,1,0,0,0,7.599999999999966,82680.0,5740.8,0.38333333333333336,True,False
4423,M19282,302.6,310.2,2157,17.2,94,0,0,0,0,0,0,7.599999999999966,37100.4,1616.8,0.376,False,True
4424,M19283,302.6,310.2,1563,39.0,97,0,0,0,0,0,0,7.599999999999966,60957.0,3783.0,0.388,False,True
4425,M19284,302.6,310.2,1631,31.0,100,0,0,0,0,0,0,7.599999999999966,50561.0,3100.0,0.4,False,True
4426,L51605,302.5,310.2,1547,36.9,103,0,0,0,0,0,0,7.699999999999989,57084.299999999996,3800.7,0.42916666666666664,True,False
4427,L51606,302.6,310.3,1479,40.4,105,0,0,0,0,0,0,7.699999999999989,59751.6,4242.0,0.4375,True,False
4428,M19287,302.4,310.1,1379,48.9,107,1,0,1,0,0,0,7.7000000000000455,67433.09999999999,5232.3,0.428,False,True
4429,L51608,302.4,310.1,1906,21.2,110,0,0,0,0,0,0,7.7000000000000455,40407.2,2332.0,0.4583333333333333,True,False
4430,M19289,302.3,310.1,1731,33.4,112,0,0,0,0,0,0,7.800000000000011,57815.399999999994,3740.7999999999997,0.448,False,True
4431,H33844,302.3,310.1,1688,30.4,115,0,0,0,0,0,0,7.800000000000011,51315.2,3496.0,0.4423076923076923,False,False
4432,H33845,302.3,310.2,1443,54.6,120,0,0,0,0,0,0,7.899999999999977,78787.8,6552.0,0.46153846153846156,False,False
4433,L51612,302.4,310.2,1445,46.4,125,0,0,0,0,0,0,7.800000000000011,67048.0,5800.0,0.5208333333333334,True,False
4434,H33847,302.4,310.2,1435,44.9,127,0,0,0,0,0,0,7.800000000000011,64431.5,5702.3,0.48846153846153845,False,False
4435,L51614,302.4,310.1,1556,32.9,132,0,0,0,0,0,0,7.7000000000000455,51192.399999999994,4342.8,0.55,True,False
4436,L51615,302.3,310.1,1321,52.7,134,1,0,1,0,0,0,7.800000000000011,69616.7,7061.8,0.5583333333333333,True,False
4437,M19296,302.4,310.1,1577,35.8,136,0,0,0,0,0,0,7.7000000000000455,56456.6,4868.799999999999,0.544,False,True
4438,L51617,302.4,310.2,1578,31.2,139,0,0,0,0,0,0,7.800000000000011,49233.6,4336.8,0.5791666666666667,True,False
4439,L51618,302.4,310.1,1418,52.3,141,0,0,0,0,0,0,7.7000000000000455,74161.4,7374.299999999999,0.5875,True,False
4440,M19299,302.4,310.2,1392,55.8,143,0,0,0,0,0,0,7.800000000000011,77673.59999999999,7979.4,0.572,False,True
4441,L51620,302.5,310.3,1446,44.0,146,0,0,0,0,0,0,7.800000000000011,63624.0,6424.0,0.6083333333333333,True,False
4442,L51621,302.5,310.2,1329,50.6,148,1,0,1,0,0,0,7.699999999999989,67247.40000000001,7488.8,0.6166666666666667,True,False
4443,L51622,302.5,310.2,1563,34.8,150,0,0,0,0,0,0,7.699999999999989,54392.399999999994,5220.0,0.625,True,False
4444,L51623,302.5,310.3,1405,57.4,152,0,0,0,0,0,0,7.800000000000011,80647.0,8724.8,0.6333333333333333,True,False
4445,L51624,302.4,310.2,2224,16.0,154,0,0,0,0,0,0,7.800000000000011,35584.0,2464.0,0.6416666666666667,True,False
4446,L51625,302.5,310.2,1716,29.9,156,0,0,0,0,0,0,7.699999999999989,51308.399999999994,4664.4,0.65,True,False
4447,L51626,302.5,310.3,1584,35.5,158,0,0,0,0,0,0,7.800000000000011,56232.0,5609.0,0.6583333333333333,True,False
4448,M19307,302.5,310.3,1488,41.8,160,0,0,0,0,0,0,7.800000000000011,62198.399999999994,6688.0,0.64,False,True
4449,L51628,302.4,310.3,1374,51.2,163,1,0,1,0,0,0,7.900000000000034,70348.8,8345.6,0.6791666666666667,True,False
4450,M19309,302.4,310.3,1378,54.3,165,1,0,1,0,0,0,7.900000000000034,74825.4,8959.5,0.66,False,True
4451,L51630,302.5,310.3,1551,37.3,168,0,0,0,0,0,0,7.800000000000011,57852.299999999996,6266.4,0.7,True,False
4452,L51631,302.5,310.3,1549,40.9,170,0,0,0,0,0,0,7.800000000000011,63354.1,6953.0,0.7083333333333334,True,False
4453,M19312,302.5,310.3,1447,39.2,172,0,0,0,0,0,0,7.800000000000011,56722.4,6742.400000000001,0.688,False,True
4454,L51633,302.4,310.2,1400,53.7,175,0,0,0,0,0,0,7.800000000000011,75180.0,9397.5,0.7291666666666666,True,False
4455,L51634,302.4,310.1,1401,48.8,177,0,0,0,0,0,0,7.7000000000000455,68368.8,8637.6,0.7375,True,False
4456,H33869,302.4,310.1,1597,28.9,179,0,0,0,0,0,0,7.7000000000000455,46153.299999999996,5173.099999999999,0.6884615384615385,False,False
4457,L51636,302.3,310.1,1487,46.0,184,0,0,0,0,0,0,7.800000000000011,68402.0,8464.0,0.7666666666666667,True,False
4458,M19317,302.5,310.3,1710,27.3,186,0,0,0,0,0,0,7.800000000000011,46683.0,5077.8,0.744,False,True
4459,L51638,302.6,310.4,1478,47.7,189,0,0,0,0,0,0,7.7999999999999545,70500.6,9015.300000000001,0.7875,True,False
4460,L51639,302.6,310.4,1743,26.3,191,0,0,0,0,0,0,7.7999999999999545,45840.9,5023.3,0.7958333333333333,True,False
4461,L51640,302.6,310.5,1596,32.8,193,0,0,0,0,0,0,7.899999999999977,52348.799999999996,6330.4,0.8041666666666667,True,False
4462,L51641,302.7,310.5,1642,30.8,195,0,0,0,0,0,0,7.800000000000011,50573.6,6006.0,0.8125,True,False
4463,L51642,302.7,310.5,1263,67.8,197,1,0,1,0,1,0,7.800000000000011,85631.4,13356.599999999999,0.8208333333333333,True,False
4464,L51643,302.8,310.6,2016,19.9,199,0,0,0,0,0,0,7.800000000000011,40118.399999999994,3960.1,0.8291666666666667,True,False
4465,L51644,302.8,310.6,1671,30.5,201,0,0,0,0,0,0,7.800000000000011,50965.5,6130.5,0.8375,True,False
4466,L51645,302.8,310.6,1404,43.2,203,0,0,0,0,0,0,7.800000000000011,60652.8,8769.6,0.8458333333333333,True,False
4467,L51646,302.8,310.6,1470,41.1,205,0,0,0,0,0,0,7.800000000000011,60417.0,8425.5,0.8541666666666666,True,False
4468,L51647,302.8,310.6,1617,37.9,207,0,0,0,0,0,0,7.800000000000011,61284.299999999996,7845.299999999999,0.8625,True,False
4469,L51648,302.7,310.5,1725,29.0,209,0,0,0,0,0,0,7.800000000000011,50025.0,6061.0,0.8708333333333333,True,False
4470,L51649,302.7,310.5,1446,40.9,211,1,1,0,0,0,0,7.800000000000011,59141.4,8629.9,0.8791666666666667,True,False
4471,L51650,302.7,310.6,1564,34.3,0,0,0,0,0,0,0,7.900000000000034,53645.2,0.0,0.0,True,False
4472,L51651,302.8,310.6,1670,29.1,2,0,0,0,0,0,0,7.800000000000011,48597.0,58.2,0.008333333333333333,True,False
4473,L51652,302.7,310.6,1501,48.7,4,0,0,0,0,0,0,7.900000000000034,73098.7,194.8,0.016666666666666666,True,False
4474,L51653,302.7,310.5,1551,35.9,6,0,0,0,0,0,0,7.800000000000011,55680.899999999994,215.39999999999998,0.025,True,False
4475,L51654,302.7,310.5,1563,35.0,8,0,0,0,0,0,0,7.800000000000011,54705.0,280.0,0.03333333333333333,True,False
4476,L51655,302.7,310.5,1351,41.8,10,1,0,1,0,0,0,7.800000000000011,56471.799999999996,418.0,0.041666666666666664,True,False
4477,L51656,302.6,310.4,1415,52.1,12,0,0,0,0,0,0,7.7999999999999545,73721.5,625.2,0.05,True,False
4478,L51657,302.6,310.3,1647,34.2,14,0,0,0,0,0,0,7.699999999999989,56327.4,478.80000000000007,0.058333333333333334,True,False
4479,L51658,302.5,310.2,1477,41.6,16,0,0,0,0,0,0,7.699999999999989,61443.200000000004,665.6,0.06666666666666667,True,False
4480,L51659,302.6,310.2,1923,21.5,18,0,0,0,0,0,0,7.599999999999966,41344.5,387.0,0.075,True,False
4481,H33894,302.7,310.4,1305,55.2,20,1,0,1,0,0,0,7.699999999999989,72036.0,1104.0,0.07692307692307693,False,False
4482,M19341,302.6,310.4,1544,35.1,25,0,0,0,0,0,0,7.7999999999999545,54194.4,877.5,0.1,False,True
4483,H33896,302.7,310.5,1568,36.9,28,0,0,0,0,0,0,7.800000000000011,57859.2,1033.2,0.1076923076923077,False,False
4484,L51663,302.7,310.4,1489,42.7,33,0,0,0,0,0,0,7.699999999999989,63580.3,1409.1000000000001,0.1375,True,False
4485,M19344,302.6,310.4,1451,43.1,35,0,0,0,0,0,0,7.7999999999999545,62538.1,1508.5,0.14,False,True
4486,L51665,302.7,310.4,1542,35.7,38,0,0,0,0,0,0,7.699999999999989,55049.4,1356.6000000000001,0.15833333333333333,True,False
4487,M19346,302.6,310.5,1965,20.2,40,0,0,0,0,0,0,7.899999999999977,39693.0,808.0,0.16,False,True
4488,L51667,302.5,310.5,1436,36.5,43,0,0,0,0,0,0,8.0,52414.0,1569.5,0.17916666666666667,True,False
4489,M19348,302.5,310.4,1509,37.6,45,0,0,0,0,0,0,7.899999999999977,56738.4,1692.0,0.18,False,True
4490,L51669,302.5,310.4,1487,40.2,48,0,0,0,0,0,0,7.899999999999977,59777.4,1929.6000000000001,0.2,True,False
4491,L51670,302.5,310.4,1967,20.3,50,0,0,0,0,0,0,7.899999999999977,39930.1,1015.0,0.20833333333333334,True,False
4492,H33905,302.6,310.4,1409,53.3,52,0,0,0,0,0,0,7.7999999999999545,75099.7,2771.6,0.2,False,False
4493,M19352,302.6,310.5,1420,56.4,57,0,0,0,0,0,0,7.899999999999977,80088.0,3214.7999999999997,0.228,False,True
4494,L51673,302.7,310.5,1511,37.7,60,0,0,0,0,0,0,7.800000000000011,56964.700000000004,2262.0,0.25,True,False
4495,H33908,302.6,310.4,1649,30.1,62,0,0,0,0,0,0,7.7999999999999545,49634.9,1866.2,0.23846153846153847,False,False
4496,L51675,302.6,310.4,1359,57.2,67,1,0,1,0,0,0,7.7999999999999545,77734.8,3832.4,0.2791666666666667,True,False
4497,M19356,302.5,310.4,1605,36.0,69,0,0,0,0,0,0,7.899999999999977,57780.0,2484.0,0.276,False,True
4498,L51677,302.5,310.3,1523,36.0,72,0,0,0,0,0,0,7.800000000000011,54828.0,2592.0,0.3,True,False
4499,H33912,302.6,310.4,1614,36.0,74,0,0,0,0,0,0,7.7999999999999545,58104.0,2664.0,0.2846153846153846,False,False
4500,H33913,302.6,310.3,1721,27.4,79,0,0,0,0,0,0,7.699999999999989,47155.399999999994,2164.6,0.3038461538461538,False,False
4501,L51680,302.6,310.4,1638,36.2,84,0,0,0,0,0,0,7.7999999999999545,59295.600000000006,3040.8,0.35,True,False
4502,L51681,302.5,310.2,1307,54.0,86,1,0,1,0,0,0,7.699999999999989,70578.0,4644.0,0.35833333333333334,True,False
4503,L51682,302.4,310.2,1642,28.3,88,0,0,0,0,0,0,7.800000000000011,46468.6,2490.4,0.36666666666666664,True,False
4504,M19363,302.5,310.2,1751,30.5,90,0,0,0,0,0,0,7.699999999999989,53405.5,2745.0,0.36,False,True
4505,L51684,302.4,310.1,1645,31.6,93,0,0,0,0,0,0,7.7000000000000455,51982.0,2938.8,0.3875,True,False
4506,L51685,302.4,310.1,1426,46.8,95,0,0,0,0,0,0,7.7000000000000455,66736.8,4446.0,0.3958333333333333,True,False
4507,M19366,302.4,310.1,1520,36.6,97,0,0,0,0,0,0,7.7000000000000455,55632.0,3550.2000000000003,0.388,False,True
4508,L51687,302.4,310.1,1709,31.8,100,0,0,0,0,0,0,7.7000000000000455,54346.200000000004,3180.0,0.4166666666666667,True,False
4509,L51688,302.4,310.0,1426,46.6,102,0,0,0,0,0,0,7.600000000000023,66451.6,4753.2,0.425,True,False
4510,L51689,302.4,310.1,1429,43.7,104,0,0,0,0,0,0,7.7000000000000455,62447.3,4544.8,0.43333333333333335,True,False
4511,L51690,302.4,310.2,1346,62.4,106,1,0,1,0,0,0,7.800000000000011,83990.4,6614.4,0.44166666666666665,True,False
4512,L51691,302.5,310.2,1454,43.0,108,0,0,0,0,0,0,7.699999999999989,62522.0,4644.0,0.45,True,False
4513,M19372,302.5,310.3,1411,49.5,110,0,0,0,0,0,0,7.800000000000011,69844.5,5445.0,0.44,False,True
4514,L51693,302.4,310.3,1900,24.4,113,0,0,0,0,0,0,7.900000000000034,46360.0,2757.2,0.4708333333333333,True,False
4515,L51694,302.4,310.3,1479,36.2,115,0,0,0,0,0,0,7.900000000000034,53539.8,4163.0,0.4791666666666667,True,False
4516,L51695,302.5,310.4,1415,48.2,117,0,0,0,0,0,0,7.899999999999977,68203.0,5639.400000000001,0.4875,True,False
4517,L51696,302.5,310.3,1539,39.0,119,0,0,0,0,0,0,7.800000000000011,60021.0,4641.0,0.49583333333333335,True,False
4518,L51697,302.4,310.3,1520,31.6,121,0,0,0,0,0,0,7.900000000000034,48032.0,3823.6000000000004,0.5041666666666667,True,False
4519,L51698,302.4,310.3,1480,45.8,123,0,0,0,0,0,0,7.900000000000034,67784.0,5633.4,0.5125,True,False
4520,L51699,302.4,310.4,1666,29.7,125,0,0,0,0,0,0,8.0,49480.2,3712.5,0.5208333333333334,True,False
4521,L51700,302.4,310.4,1456,47.6,127,0,0,0,0,0,0,8.0,69305.6,6045.2,0.5291666666666667,True,False
4522,L51701,302.4,310.4,1865,23.9,129,0,0,0,0,0,0,8.0,44573.5,3083.1,0.5375,True,False
4523,M19382,302.5,310.5,1918,21.6,131,0,0,0,0,0,0,8.0,41428.8,2829.6000000000004,0.524,False,True
4524,L51703,302.5,310.4,1488,48.4,134,0,0,0,0,0,0,7.899999999999977,72019.2,6485.599999999999,0.5583333333333333,True,False
4525,M19384,302.5,310.5,1527,38.8,136,0,0,0,0,0,0,8.0,59247.6,5276.799999999999,0.544,False,True
4526,M19385,302.4,310.4,1463,42.2,139,0,0,0,0,0,0,8.0,61738.600000000006,5865.8,0.556,False,True
4527,L51706,302.4,310.4,1521,38.5,142,0,0,0,0,0,0,8.0,58558.5,5467.0,0.5916666666666667,True,False
4528,M19387,302.4,310.5,1372,45.7,144,1,0,1,0,0,0,8.100000000000023,62700.4,6580.8,0.576,False,True
4529,L51708,302.5,310.5,1507,39.5,147,0,0,0,0,0,0,8.0,59526.5,5806.5,0.6125,True,False
4530,M19389,302.4,310.4,1586,34.3,149,0,0,0,0,0,0,8.0,54399.799999999996,5110.7,0.596,False,True
4531,L51710,302.5,310.4,1487,42.0,152,0,0,0,0,0,0,7.899999999999977,62454.0,6384.0,0.6333333333333333,True,False
4532,L51711,302.5,310.5,1520,41.2,154,0,0,0,0,0,0,8.0,62624.00000000001,6344.8,0.6416666666666667,True,False
4533,H33946,302.5,310.4,1422,41.9,156,0,0,0,0,0,0,7.899999999999977,59581.799999999996,6536.4,0.6,False,False
4534,M19393,302.4,310.3,1375,52.5,161,1,0,1,0,0,0,7.900000000000034,72187.5,8452.5,0.644,False,True
4535,L51714,302.4,310.2,1633,28.0,164,0,0,0,0,0,0,7.800000000000011,45724.0,4592.0,0.6833333333333333,True,False
4536,L51715,302.4,310.2,1503,36.2,166,0,0,0,0,0,0,7.800000000000011,54408.600000000006,6009.200000000001,0.6916666666666667,True,False
4537,L51716,302.4,310.2,1351,45.1,168,1,0,1,0,0,0,7.800000000000011,60930.1,7576.8,0.7,True,False
4538,L51717,302.3,310.2,1548,35.3,170,0,0,0,0,0,0,7.899999999999977,54644.399999999994,6000.999999999999,0.7083333333333334,True,False
4539,L51718,302.4,310.3,1923,23.3,172,0,0,0,0,0,0,7.900000000000034,44805.9,4007.6,0.7166666666666667,True,False
